ID,类型,重量,排序权重,物件ID,可丢弃,使用等级,全局产出上限,数值用类型,圣遗物类别,阶数,主属性库ID,追加属性库ID,追加属性初始条数,套装ID,属性加成等级,基础转化经验,强化等级上限,摧毁规则,摧毁返还道具,摧毁返还数量,是否初始锁定
23563,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15019,5#9#13#17#21,3780,21,0,,,0
23564,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15019,5#9#13#17#21,3780,21,0,,,0
23565,3,1,10,70600045,1,,,圣遗物,3,5,1099,963,4,15019,5#9#13#17#21,3780,21,0,,,0
23566,3,1,10,70600044,1,,,圣遗物,4,4,5099,964,4,15019,5#9#13#17#21,2520,17,0,,,0
23567,3,1,10,70600044,1,,,圣遗物,2,4,2000,961,4,15019,5#9#13#17#21,2520,17,0,,,0
23568,3,1,10,70600044,1,,,圣遗物,5,4,3096,965,4,15019,5#9#13#17#21,2520,17,0,,,0
23569,3,1,10,70600044,1,,,圣遗物,1,4,4000,962,4,15019,5#9#13#17#21,2520,17,0,,,0
23570,3,1,10,70600044,1,,,圣遗物,3,4,1099,963,4,15019,5#9#13#17#21,2520,17,0,,,0
23571,3,1,10,70600045,1,,,圣遗物,4,5,5099,964,4,15020,5#9#13#17#21,3780,21,0,,,0
23572,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15020,5#9#13#17#21,3780,21,0,,,0
23573,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15020,5#9#13#17#21,3780,21,0,,,0
23574,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15020,5#9#13#17#21,3780,21,0,,,0
23575,3,1,10,70600045,1,,,圣遗物,3,5,1096,963,4,15020,5#9#13#17#21,3780,21,0,,,0
23576,3,1,10,70600045,1,,,圣遗物,4,5,5098,964,4,15020,5#9#13#17#21,3780,21,0,,,0
23577,3,1,10,70600044,1,,,圣遗物,2,4,2000,961,4,15020,5#9#13#17#21,2520,17,0,,,0
23578,3,1,10,70600045,1,,,圣遗物,5,5,3099,965,4,15020,5#9#13#17#21,3780,21,0,,,0
23579,3,1,10,70600044,1,,,圣遗物,1,4,4000,962,4,15020,5#9#13#17#21,2520,17,0,,,0
23580,3,1,10,70600045,1,,,圣遗物,3,5,1099,963,4,15020,5#9#13#17#21,3780,21,0,,,0
23581,3,1,10,70600045,1,,,圣遗物,4,5,5091,964,4,15021,5#9#13#17#21,3780,21,0,,,0
23582,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15021,5#9#13#17#21,3780,21,0,,,0
23583,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15021,5#9#13#17#21,3780,21,0,,,0
23584,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15021,5#9#13#17#21,3780,21,0,,,0
23585,3,1,10,70600045,1,,,圣遗物,3,5,1097,963,4,15021,5#9#13#17#21,3780,21,0,,,0
23586,3,1,10,70600045,1,,,圣遗物,4,5,5097,964,4,15021,5#9#13#17#21,3780,21,0,,,0
23587,3,1,10,70600044,1,,,圣遗物,2,4,2000,961,4,15021,5#9#13#17#21,2520,17,0,,,0
23588,3,1,10,70600045,1,,,圣遗物,5,5,3097,965,4,15021,5#9#13#17#21,3780,21,0,,,0
23589,3,1,10,70600044,1,,,圣遗物,1,4,4000,962,4,15021,5#9#13#17#21,2520,17,0,,,0
23590,3,1,10,70600044,1,,,圣遗物,3,4,1097,963,4,15021,5#9#13#17#21,2520,17,0,,,0
23591,3,1,10,70600045,1,,,圣遗物,4,5,5098,964,4,15022,5#9#13#17#21,3780,21,0,,,0
23592,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15022,5#9#13#17#21,3780,21,0,,,0
23593,3,1,10,70600045,1,,,圣遗物,5,5,3094,965,4,15022,5#9#13#17#21,3780,21,0,,,0
23594,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15022,5#9#13#17#21,3780,21,0,,,0
23595,3,1,10,70600045,1,,,圣遗物,3,5,1096,963,4,15022,5#9#13#17#21,3780,21,0,,,0
23596,3,1,10,70600044,1,,,圣遗物,4,4,5098,964,4,15022,5#9#13#17#21,2520,17,0,,,0
23597,3,1,10,70600044,1,,,圣遗物,2,4,2000,961,4,15022,5#9#13#17#21,2520,17,0,,,0
23598,3,1,10,70600044,1,,,圣遗物,5,4,3094,965,4,15022,5#9#13#17#21,2520,17,0,,,0
23599,3,1,10,70600044,1,,,圣遗物,1,4,4000,962,4,15022,5#9#13#17#21,2520,17,0,,,0
23600,3,1,10,70600045,1,,,圣遗物,3,5,1098,963,4,15022,5#9#13#17#21,3780,21,0,,,0
23601,3,1,10,70600045,1,,,圣遗物,4,5,5092,964,4,15023,5#9#13#17#21,3780,21,0,,,0
23602,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15023,5#9#13#17#21,3780,21,0,,,0
23603,3,1,10,70600045,1,,,圣遗物,5,5,3095,965,4,15023,5#9#13#17#21,3780,21,0,,,0
23604,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15023,5#9#13#17#21,3780,21,0,,,0
23605,3,1,10,70600045,1,,,圣遗物,3,5,1099,963,4,15023,5#9#13#17#21,3780,21,0,,,0
23606,3,1,10,70600044,1,,,圣遗物,4,4,5092,964,4,15023,5#9#13#17#21,2520,17,0,,,0
23607,3,1,10,70600044,1,,,圣遗物,2,4,2000,961,4,15023,5#9#13#17#21,2520,17,0,,,0
23608,3,1,10,70600044,1,,,圣遗物,5,4,3095,965,4,15023,5#9#13#17#21,2520,17,0,,,0
23609,3,1,10,70600044,1,,,圣遗物,1,4,4000,962,4,15023,5#9#13#17#21,2520,17,0,,,0
23610,3,1,10,70600044,1,,,圣遗物,3,4,1099,963,4,15023,5#9#13#17#21,2520,17,0,,,0
23611,3,1,10,70600045,1,,,圣遗物,4,5,5093,964,4,15024,5#9#13#17#21,3780,21,0,,,0
23612,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15024,5#9#13#17#21,3780,21,0,,,0
23613,3,1,10,70600045,1,,,圣遗物,5,5,3095,965,4,15024,5#9#13#17#21,3780,21,0,,,0
23614,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15024,5#9#13#17#21,3780,21,0,,,0
23615,3,1,10,70600045,1,,,圣遗物,3,5,1099,963,4,15024,5#9#13#17#21,3780,21,0,,,0
23616,3,1,10,70600044,1,,,圣遗物,4,4,5093,964,4,15024,5#9#13#17#21,2520,17,0,,,0
23617,3,1,10,70600044,1,,,圣遗物,2,4,2000,961,4,15024,5#9#13#17#21,2520,17,0,,,0
23618,3,1,10,70600044,1,,,圣遗物,5,4,3095,965,4,15024,5#9#13#17#21,2520,17,0,,,0
23619,3,1,10,70600044,1,,,圣遗物,1,4,4000,962,4,15024,5#9#13#17#21,2520,17,0,,,0
23620,3,1,10,70600044,1,,,圣遗物,3,4,1099,963,4,15024,5#9#13#17#21,2520,17,0,,,0
23621,3,1,10,70600045,1,,,圣遗物,4,5,5088,964,4,15025,5#9#13#17#21,3780,21,0,,,0
23622,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15025,5#9#13#17#21,3780,21,0,,,0
23623,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15025,5#9#13#17#21,3780,21,0,,,0
23624,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15025,5#9#13#17#21,3780,21,0,,,0
23625,3,1,10,70600045,1,,,圣遗物,3,5,1096,963,4,15025,5#9#13#17#21,3780,21,0,,,0
23626,3,1,10,70600045,1,,,圣遗物,4,5,5090,964,4,15025,5#9#13#17#21,3780,21,0,,,0
23627,3,1,10,70600044,1,,,圣遗物,2,4,2000,961,4,15025,5#9#13#17#21,2520,17,0,,,0
23628,3,1,10,70600044,1,,,圣遗物,5,4,3096,965,4,15025,5#9#13#17#21,2520,17,0,,,0
23629,3,1,10,70600044,1,,,圣遗物,1,4,4000,962,4,15025,5#9#13#17#21,2520,17,0,,,0
23630,3,1,10,70600044,1,,,圣遗物,3,4,1096,963,4,15025,5#9#13#17#21,2520,17,0,,,0
23631,3,1,10,70600045,1,,,圣遗物,4,5,5099,964,4,15026,5#9#13#17#21,3780,21,0,,,0
23632,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15026,5#9#13#17#21,3780,21,0,,,0
23633,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15026,5#9#13#17#21,3780,21,0,,,0
23634,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15026,5#9#13#17#21,3780,21,0,,,0
23635,3,1,10,70600045,1,,,圣遗物,3,5,1095,963,4,15026,5#9#13#17#21,3780,21,0,,,0
23636,3,1,10,70600044,1,,,圣遗物,4,4,5099,964,4,15026,5#9#13#17#21,2520,17,0,,,0
23637,3,1,10,70600044,1,,,圣遗物,2,4,2000,961,4,15026,5#9#13#17#21,2520,17,0,,,0
23638,3,1,10,70600045,1,,,圣遗物,5,5,3095,965,4,15026,5#9#13#17#21,3780,21,0,,,0
23639,3,1,10,70600044,1,,,圣遗物,1,4,4000,962,4,15026,5#9#13#17#21,2520,17,0,,,0
23640,3,1,10,70600044,1,,,圣遗物,3,4,1095,963,4,15026,5#9#13#17#21,2520,17,0,,,0
24101,3,1,10,70600045,1,,,圣遗物,4,5,5099,964,4,15001,5#9#13#17#21,3780,21,0,,,0
24102,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15001,5#9#13#17#21,3780,21,0,,,0
24103,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15020,5#9#13#17#21,3780,21,0,,,0
24104,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15020,5#9#13#17#21,3780,21,0,,,0
24105,3,1,10,70600045,1,,,圣遗物,3,5,1099,963,4,15020,5#9#13#17#21,3780,21,0,,,0
24111,3,1,10,70600045,1,,,圣遗物,4,5,5096,964,4,15006,5#9#13#17#21,3780,21,0,,,0
24112,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15006,5#9#13#17#21,3780,21,0,,,0
24113,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15006,5#9#13#17#21,3780,21,0,,,0
24114,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15006,5#9#13#17#21,3780,21,0,,,0
24115,3,1,10,70600045,1,,,圣遗物,3,5,1098,963,4,15006,5#9#13#17#21,3780,21,0,,,0
24121,3,1,10,70600045,1,,,圣遗物,4,5,5092,964,4,15002,5#9#13#17#21,3780,21,0,,,0
24122,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15002,5#9#13#17#21,3780,21,0,,,0
24123,3,1,10,70600045,1,,,圣遗物,5,5,3095,965,4,15001,5#9#13#17#21,3780,21,0,,,0
24124,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15001,5#9#13#17#21,3780,21,0,,,0
24125,3,1,10,70600045,1,,,圣遗物,3,5,1099,963,4,15001,5#9#13#17#21,3780,21,0,,,0
24131,3,1,10,70600045,1,,,圣遗物,4,5,5094,964,4,14001,5#9#13#17#21,3780,21,0,,,0
24132,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,14001,5#9#13#17#21,3780,21,0,,,0
24133,3,1,10,70600045,1,,,圣遗物,5,5,3095,965,4,14001,5#9#13#17#21,3780,21,0,,,0
24134,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,14001,5#9#13#17#21,3780,21,0,,,0
24135,3,1,10,70600045,1,,,圣遗物,3,5,1099,963,4,14001,5#9#13#17#21,3780,21,0,,,0
24141,3,1,10,70600045,1,,,圣遗物,4,5,5088,964,4,15002,5#9#13#17#21,3780,21,0,,,0
24142,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15002,5#9#13#17#21,3780,21,0,,,0
24143,3,1,10,70600045,1,,,圣遗物,5,5,3093,965,4,15002,5#9#13#17#21,3780,21,0,,,0
24144,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15002,5#9#13#17#21,3780,21,0,,,0
24145,3,1,10,70600045,1,,,圣遗物,3,5,1096,963,4,15002,5#9#13#17#21,3780,21,0,,,0
24151,3,1,10,70600045,1,,,圣遗物,4,5,5089,964,4,15018,5#9#13#17#21,3780,21,0,,,0
24152,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15018,5#9#13#17#21,3780,21,0,,,0
24153,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15018,5#9#13#17#21,3780,21,0,,,0
24154,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15018,5#9#13#17#21,3780,21,0,,,0
24155,3,1,10,70600045,1,,,圣遗物,3,5,1099,963,4,15018,5#9#13#17#21,3780,21,0,,,0
24161,3,1,10,70600045,1,,,圣遗物,4,5,5093,964,4,15016,5#9#13#17#21,3780,21,0,,,0
24162,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15016,5#9#13#17#21,3780,21,0,,,0
24163,3,1,10,70600045,1,,,圣遗物,5,5,3095,965,4,15016,5#9#13#17#21,3780,21,0,,,0
24164,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15016,5#9#13#17#21,3780,21,0,,,0
24165,3,1,10,70600045,1,,,圣遗物,3,5,1099,963,4,15016,5#9#13#17#21,3780,21,0,,,0
24171,3,1,10,70600045,1,,,圣遗物,4,5,5088,964,4,15002,5#9#13#17#21,3780,21,0,,,0
24172,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15002,5#9#13#17#21,3780,21,0,,,0
24173,3,1,10,70600045,1,,,圣遗物,5,5,3093,965,4,15002,5#9#13#17#21,3780,21,0,,,0
24174,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15002,5#9#13#17#21,3780,21,0,,,0
24175,3,1,10,70600045,1,,,圣遗物,3,5,1095,963,4,15002,5#9#13#17#21,3780,21,0,,,0
24181,3,1,10,70600045,1,,,圣遗物,4,5,5094,964,4,14001,5#9#13#17#21,3780,21,0,,,0
24182,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,14001,5#9#13#17#21,3780,21,0,,,0
24183,3,1,10,70600045,1,,,圣遗物,5,5,3095,965,4,14001,5#9#13#17#21,3780,21,0,,,0
24184,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,14001,5#9#13#17#21,3780,21,0,,,0
24185,3,1,10,70600045,1,,,圣遗物,3,5,1099,963,4,14001,5#9#13#17#21,3780,21,0,,,0
24191,3,1,10,70600045,1,,,圣遗物,4,5,5096,964,4,15019,5#9#13#17#21,3780,21,0,,,0
24192,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15019,5#9#13#17#21,3780,21,0,,,0
24193,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15019,5#9#13#17#21,3780,21,0,,,0
24194,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15019,5#9#13#17#21,3780,21,0,,,0
24195,3,1,10,70600045,1,,,圣遗物,3,5,1099,963,4,15019,5#9#13#17#21,3780,21,0,,,0
24201,3,1,10,70600045,1,,,圣遗物,4,5,5099,964,4,15020,5#9#13#17#21,3780,21,0,,,0
24202,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15020,5#9#13#17#21,3780,21,0,,,0
24203,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15020,5#9#13#17#21,3780,21,0,,,0
24204,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15020,5#9#13#17#21,3780,21,0,,,0
24205,3,1,10,70600045,1,,,圣遗物,3,5,1096,963,4,15020,5#9#13#17#21,3780,21,0,,,0
24211,3,1,10,70600045,1,,,圣遗物,4,5,5093,964,4,15016,5#9#13#17#21,3780,21,0,,,0
24212,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15016,5#9#13#17#21,3780,21,0,,,0
24213,3,1,10,70600045,1,,,圣遗物,5,5,3094,965,4,15016,5#9#13#17#21,3780,21,0,,,0
24214,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15016,5#9#13#17#21,3780,21,0,,,0
24215,3,1,10,70600045,1,,,圣遗物,3,5,1098,963,4,15016,5#9#13#17#21,3780,21,0,,,0
24221,3,1,10,70600045,1,,,圣遗物,4,5,5091,964,4,15017,5#9#13#17#21,3780,21,0,,,0
24222,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15017,5#9#13#17#21,3780,21,0,,,0
24223,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15017,5#9#13#17#21,3780,21,0,,,0
24224,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15017,5#9#13#17#21,3780,21,0,,,0
24225,3,1,10,70600045,1,,,圣遗物,3,5,1098,963,4,15017,5#9#13#17#21,3780,21,0,,,0
24231,3,1,10,70600045,1,,,圣遗物,4,5,5096,964,4,15006,5#9#13#17#21,3780,21,0,,,0
24232,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15006,5#9#13#17#21,3780,21,0,,,0
24233,3,1,10,70600045,1,,,圣遗物,5,5,3095,965,4,15006,5#9#13#17#21,3780,21,0,,,0
24234,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15006,5#9#13#17#21,3780,21,0,,,0
24235,3,1,10,70600045,1,,,圣遗物,3,5,1099,963,4,15006,5#9#13#17#21,3780,21,0,,,0
24241,3,1,10,70600045,1,,,圣遗物,4,5,5095,964,4,15005,5#9#13#17#21,3780,21,0,,,0
24242,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15005,5#9#13#17#21,3780,21,0,,,0
24243,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15001,5#9#13#17#21,3780,21,0,,,0
24244,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15001,5#9#13#17#21,3780,21,0,,,0
24245,3,1,10,70600045,1,,,圣遗物,3,5,1099,963,4,15001,5#9#13#17#21,3780,21,0,,,0
24251,3,1,10,70600045,1,,,圣遗物,4,5,5096,964,4,15006,5#9#13#17#21,3780,21,0,,,0
24252,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15006,5#9#13#17#21,3780,21,0,,,0
24253,3,1,10,70600045,1,,,圣遗物,5,5,3095,965,4,15006,5#9#13#17#21,3780,21,0,,,0
24254,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15006,5#9#13#17#21,3780,21,0,,,0
24255,3,1,10,70600045,1,,,圣遗物,3,5,1099,963,4,15006,5#9#13#17#21,3780,21,0,,,0
24261,3,1,10,70600045,1,,,圣遗物,4,5,5099,964,4,15007,5#9#13#17#21,3780,21,0,,,0
24262,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15007,5#9#13#17#21,3780,21,0,,,0
24263,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15007,5#9#13#17#21,3780,21,0,,,0
24264,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15007,5#9#13#17#21,3780,21,0,,,0
24265,3,1,10,70600045,1,,,圣遗物,3,5,1096,963,4,15007,5#9#13#17#21,3780,21,0,,,0
24271,3,1,10,70600045,1,,,圣遗物,4,5,5092,964,4,15002,5#9#13#17#21,3780,21,0,,,0
24272,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15002,5#9#13#17#21,3780,21,0,,,0
24273,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15002,5#9#13#17#21,3780,21,0,,,0
24274,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15002,5#9#13#17#21,3780,21,0,,,0
24275,3,1,10,70600045,1,,,圣遗物,3,5,1099,963,4,15002,5#9#13#17#21,3780,21,0,,,0
24281,3,1,10,70600045,1,,,圣遗物,4,5,5099,964,4,14004,5#9#13#17#21,3780,21,0,,,0
24282,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,14004,5#9#13#17#21,3780,21,0,,,0
24283,3,1,10,70600045,1,,,圣遗物,5,5,3094,965,4,14004,5#9#13#17#21,3780,21,0,,,0
24284,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,14004,5#9#13#17#21,3780,21,0,,,0
24285,3,1,10,70600045,1,,,圣遗物,3,5,1099,963,4,14004,5#9#13#17#21,3780,21,0,,,0
24291,3,1,10,70600045,1,,,圣遗物,4,5,5091,964,4,15021,5#9#13#17#21,3780,21,0,,,0
24292,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15021,5#9#13#17#21,3780,21,0,,,0
24293,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15021,5#9#13#17#21,3780,21,0,,,0
24294,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15021,5#9#13#17#21,3780,21,0,,,0
24295,3,1,10,70600045,1,,,圣遗物,3,5,1097,963,4,15021,5#9#13#17#21,3780,21,0,,,0
24301,3,1,10,70600045,1,,,圣遗物,4,5,5091,964,4,15021,5#9#13#17#21,3780,21,0,,,0
24302,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15021,5#9#13#17#21,3780,21,0,,,0
24303,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15021,5#9#13#17#21,3780,21,0,,,0
24304,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15021,5#9#13#17#21,3780,21,0,,,0
24305,3,1,10,70600045,1,,,圣遗物,3,5,1097,963,4,15021,5#9#13#17#21,3780,21,0,,,0
24311,3,1,10,70600045,1,,,圣遗物,4,5,5099,964,4,15020,5#9#13#17#21,3780,21,0,,,0
24312,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15020,5#9#13#17#21,3780,21,0,,,0
24313,3,1,10,70600045,1,,,圣遗物,5,5,3099,965,4,15020,5#9#13#17#21,3780,21,0,,,0
24314,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15020,5#9#13#17#21,3780,21,0,,,0
24315,3,1,10,70600045,1,,,圣遗物,3,5,1096,963,4,15020,5#9#13#17#21,3780,21,0,,,0
24321,3,1,10,70600045,1,,,圣遗物,4,5,5099,964,4,15001,5#9#13#17#21,3780,21,0,,,0
24322,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15001,5#9#13#17#21,3780,21,0,,,0
24323,3,1,10,70600045,1,,,圣遗物,5,5,3094,965,4,15001,5#9#13#17#21,3780,21,0,,,0
24324,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15005,5#9#13#17#21,3780,21,0,,,0
24325,3,1,10,70600045,1,,,圣遗物,3,5,1099,963,4,15005,5#9#13#17#21,3780,21,0,,,0
24331,3,1,10,70600045,1,,,圣遗物,4,5,5096,964,4,15001,5#9#13#17#21,3780,21,0,,,0
24332,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15001,5#9#13#17#21,3780,21,0,,,0
24333,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15001,5#9#13#17#21,3780,21,0,,,0
24334,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15001,5#9#13#17#21,3780,21,0,,,0
24335,3,1,10,70600045,1,,,圣遗物,3,5,1099,963,4,15001,5#9#13#17#21,3780,21,0,,,0
24341,3,1,10,70600045,1,,,圣遗物,4,5,5099,964,4,15001,5#9#13#17#21,3780,21,0,,,0
24342,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15001,5#9#13#17#21,3780,21,0,,,0
24343,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15001,5#9#13#17#21,3780,21,0,,,0
24344,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15001,5#9#13#17#21,3780,21,0,,,0
24345,3,1,10,70600045,1,,,圣遗物,3,5,1096,963,4,15001,5#9#13#17#21,3780,21,0,,,0
24351,3,1,10,70600045,1,,,圣遗物,4,5,5092,964,4,15001,5#9#13#17#21,3780,21,0,,,0
24352,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15001,5#9#13#17#21,3780,21,0,,,0
24353,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15001,5#9#13#17#21,3780,21,0,,,0
24354,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15001,5#9#13#17#21,3780,21,0,,,0
24355,3,1,10,70600045,1,,,圣遗物,3,5,1099,963,4,15001,5#9#13#17#21,3780,21,0,,,0
24361,3,1,10,70600045,1,,,圣遗物,4,5,5099,964,4,15001,5#9#13#17#21,3780,21,0,,,0
24362,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15001,5#9#13#17#21,3780,21,0,,,0
24363,3,1,10,70600045,1,,,圣遗物,5,5,3094,965,4,15001,5#9#13#17#21,3780,21,0,,,0
24364,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15001,5#9#13#17#21,3780,21,0,,,0
24365,3,1,10,70600045,1,,,圣遗物,3,5,1099,963,4,15001,5#9#13#17#21,3780,21,0,,,0
24601,3,1,10,70600045,1,,,圣遗物,4,5,5099,964,4,15020,5#9#13#17#21,3780,21,0,,,0
24602,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15020,5#9#13#17#21,3780,21,0,,,0
24603,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15020,5#9#13#17#21,3780,21,0,,,0
24604,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15020,5#9#13#17#21,3780,21,0,,,0
24605,3,1,10,70600045,1,,,圣遗物,3,5,1096,963,4,15020,5#9#13#17#21,3780,21,0,,,0
24611,3,1,10,70600045,1,,,圣遗物,4,5,5099,964,4,15020,5#9#13#17#21,3780,21,0,,,0
24612,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15020,5#9#13#17#21,3780,21,0,,,0
24613,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15020,5#9#13#17#21,3780,21,0,,,0
24614,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15020,5#9#13#17#21,3780,21,0,,,0
24615,3,1,10,70600045,1,,,圣遗物,3,5,1096,963,4,15020,5#9#13#17#21,3780,21,0,,,0
24621,3,1,10,70600045,1,,,圣遗物,4,5,5099,964,4,15020,5#9#13#17#21,3780,21,0,,,0
24622,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15020,5#9#13#17#21,3780,21,0,,,0
24623,3,1,10,70600045,1,,,圣遗物,5,5,3096,965,4,15020,5#9#13#17#21,3780,21,0,,,0
24624,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15020,5#9#13#17#21,3780,21,0,,,0
24625,3,1,10,70600045,1,,,圣遗物,3,5,1096,963,4,15020,5#9#13#17#21,3780,21,0,,,0
24631,3,1,10,70600045,1,,,圣遗物,4,5,5098,964,4,15007,5#9#13#17#21,3780,21,0,,,0
24632,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15007,5#9#13#17#21,3780,21,0,,,0
24633,3,1,10,70600045,1,,,圣遗物,5,5,3098,965,4,15007,5#9#13#17#21,3780,21,0,,,0
24634,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15007,5#9#13#17#21,3780,21,0,,,0
24635,3,1,10,70600045,1,,,圣遗物,3,5,1096,963,4,15007,5#9#13#17#21,3780,21,0,,,0
24641,3,1,10,70600045,1,,,圣遗物,4,5,5098,964,4,15007,5#9#13#17#21,3780,21,0,,,0
24642,3,1,10,70600045,1,,,圣遗物,2,5,2000,961,4,15007,5#9#13#17#21,3780,21,0,,,0
24643,3,1,10,70600045,1,,,圣遗物,5,5,3098,965,4,15007,5#9#13#17#21,3780,21,0,,,0
24644,3,1,10,70600045,1,,,圣遗物,1,5,4000,962,4,15007,5#9#13#17#21,3780,21,0,,,0
24645,3,1,10,70600045,1,,,圣遗物,3,5,1096,963,4,15007,5#9#13#17#21,3780,21,0,,,0
24651,3,1,10,70600045,1,,,圣遗物,4,5,5088,964,4,15002,5#9#13#17#21,3780,21,0,,,0
