技能ID	开启天赋配置	[增加属性]1类型	[增加属性]1值	[增加属性]2类型	[增加属性]2值	参数1	参数2	参数3	参数4	参数5	参数6	参数7	参数8	参数9	参数10	参数11	参数12	参数13	参数14	参数15	参数16	参数17	参数18	参数19	参数20	技能组ID	等级	类型	消耗金币	消耗道具1ID	消耗道具1数量	消耗道具2ID	消耗道具2数量	消耗道具3ID	消耗道具3数量	消耗道具4ID	消耗道具4数量	筛选条件1	筛选条件2	突破等级	生活效果类型	生活效果参数1	生活效果参数2	生活效果参数3	生活效果参数4	生活效果参数5	效果全队生效	生活天赋不可见
723101	Candace_SkillUpgrade_1					0.60802	0.61146	0.354879	0.433741	0.94944	1.24184	25	0.639324	1.278377	1.596762											7231	1	3	0	0	0	0	0	0	0	0	0			0								
723102	Candace_SkillUpgrade_1					0.65751	0.66123	0.383765	0.469046	1.02672	1.34292	25	0.691362	1.382431	1.726731											7231	2	3	12500	104329	3	112065	6	0	0	0	0			2								
723103	Candace_SkillUpgrade_1					0.707	0.711	0.41265	0.50435	1.104	1.444	25	0.7434	1.486485	1.8567											7231	3	3	17500	104330	2	112066	3	0	0	0	0			3								
723104	Candace_SkillUpgrade_1					0.7777	0.7821	0.453915	0.554785	1.2144	1.5884	25	0.81774	1.635134	2.04237											7231	4	3	25000	104330	4	112066	4	0	0	0	0			3								
723105	Candace_SkillUpgrade_1					0.82719	0.83187	0.4828	0.59009	1.29168	1.68948	25	0.869778	1.739187	2.172339											7231	5	3	30000	104330	6	112066	6	0	0	0	0			4								
723106	Candace_SkillUpgrade_1					0.88375	0.88875	0.515813	0.630438	1.38	1.805	25	0.92925	1.858106	2.320875											7231	6	3	37500	104330	9	112066	9	0	0	0	0			4								
723107	Candace_SkillUpgrade_1					0.96152	0.96696	0.561204	0.685916	1.50144	1.96384	25	1.011024	2.02162	2.525112											7231	7	3	120000	104331	4	112067	4	113033	1	0	0			5								
723108	Candace_SkillUpgrade_1					1.03929	1.04517	0.606596	0.741395	1.62288	2.12268	25	1.092798	2.185133	2.729349											7231	8	3	260000	104331	6	112067	6	113033	1	0	0			5								
723109	Candace_SkillUpgrade_1					1.11706	1.12338	0.651987	0.796873	1.74432	2.28152	25	1.174572	2.348646	2.933586											7231	9	3	450000	104331	12	112067	9	113033	2	0	0			6								
723110	Candace_SkillUpgrade_1					1.2019	1.2087	0.701505	0.857395	1.8768	2.4548	25	1.26378	2.527025	3.15639											7231	10	3	700000	104331	16	112067	12	113033	2	104319	1			6								
723111	Candace_SkillUpgrade_1					1.28674	1.29402	0.751023	0.917917	2.00928	2.62808	25	1.352988	2.705403	3.379194											7231	11	3	0	0	0	0	0	0	0	0	0			6								
723112	Candace_SkillUpgrade_1					1.37158	1.37934	0.800541	0.978439	2.14176	2.80136	25	1.442196	2.883781	3.601998											7231	12	3	0	0	0	0	0	0	0	0	0			6								
723113	Candace_SkillUpgrade_1					1.45642	1.46466	0.850059	1.038961	2.27424	2.97464	25	1.531404	3.062159	3.824802											7231	13	3	0	0	0	0	0	0	0	0	0			6								
723114	Candace_SkillUpgrade_1					1.54126	1.54998	0.899577	1.099483	2.40672	3.14792	25	1.620612	3.240537	4.047606											7231	14	3	0	0	0	0	0	0	0	0	0			6								
723115	Candace_SkillUpgrade_1					1.6261	1.6353	0.949095	1.160005	2.5392	3.3212	25	1.70982	3.418915	4.27041											7231	15	3	0	0	0	0	0	0	0	0	0			6								
723201	Candace_SkillUpgrade_2					0.12	1155.562866	0.12	0.1904	6	9															7232	1	3	0	0	0	0	0	0	0	0	0			0								
723202	Candace_SkillUpgrade_2					0.129	1271.135215	0.129	0.20468	6	9															7232	2	3	12500	104329	3	112065	6	0	0	0	0			2								
723203	Candace_SkillUpgrade_2					0.138	1396.338593	0.138	0.21896	6	9															7232	3	3	17500	104330	2	112066	3	0	0	0	0			3								
723204	Candace_SkillUpgrade_2					0.15	1531.173	0.15	0.238	6	9															7232	4	3	25000	104330	4	112066	4	0	0	0	0			3								
723205	Candace_SkillUpgrade_2					0.159	1675.638436	0.159	0.25228	6	9															7232	5	3	30000	104330	6	112066	6	0	0	0	0			4								
723206	Candace_SkillUpgrade_2					0.168	1829.734901	0.168	0.26656	6	9															7232	6	3	37500	104330	9	112066	9	0	0	0	0			4								
723207	Candace_SkillUpgrade_2					0.18	1993.462396	0.18	0.2856	6	9															7232	7	3	120000	104331	4	112067	4	113033	1	0	0			5								
723208	Candace_SkillUpgrade_2					0.192	2166.820919	0.192	0.30464	6	9															7232	8	3	260000	104331	6	112067	6	113033	1	0	0			5								
723209	Candace_SkillUpgrade_2					0.204	2349.810471	0.204	0.32368	6	9															7232	9	3	450000	104331	12	112067	9	113033	2	0	0			6								
723210	Candace_SkillUpgrade_2					0.216	2542.431053	0.216	0.34272	6	9															7232	10	3	700000	104331	16	112067	12	113033	2	104319	1			6								
723211	Candace_SkillUpgrade_2					0.228	2744.682664	0.228	0.36176	6	9															7232	11	3	0	0	0	0	0	0	0	0	0			6								
723212	Candace_SkillUpgrade_2					0.24	2956.565303	0.24	0.3808	6	9															7232	12	3	0	0	0	0	0	0	0	0	0			6								
723213	Candace_SkillUpgrade_2					0.255	3178.078972	0.255	0.4046	6	9															7232	13	3	0	0	0	0	0	0	0	0	0			6								
723214	Candace_SkillUpgrade_2					0.27	3409.22367	0.27	0.4284	6	9															7232	14	3	0	0	0	0	0	0	0	0	0			6								
723215	Candace_SkillUpgrade_2					0.285	3649.999397	0.285	0.4522	6	9															7232	15	3	0	0	0	0	0	0	0	0	0			6								
723901	Candace_SkillUpgrade_3					0.066104	9	0.2	0.066104	3	15	60														7239	1	3	0	0	0	0	0	0	0	0	0			0								
723902	Candace_SkillUpgrade_3					0.071062	9	0.2	0.071062	3	15	60														7239	2	3	12500	104329	3	112065	6	0	0	0	0			2								
723903	Candace_SkillUpgrade_3					0.07602	9	0.2	0.07602	3	15	60														7239	3	3	17500	104330	2	112066	3	0	0	0	0			3								
723904	Candace_SkillUpgrade_3					0.08263	9	0.2	0.08263	3	15	60														7239	4	3	25000	104330	4	112066	4	0	0	0	0			3								
723905	Candace_SkillUpgrade_3					0.087588	9	0.2	0.087588	3	15	60														7239	5	3	30000	104330	6	112066	6	0	0	0	0			4								
723906	Candace_SkillUpgrade_3					0.092546	9	0.2	0.092546	3	15	60														7239	6	3	37500	104330	9	112066	9	0	0	0	0			4								
723907	Candace_SkillUpgrade_3					0.099156	9	0.2	0.099156	3	15	60														7239	7	3	120000	104331	4	112067	4	113033	1	0	0			5								
723908	Candace_SkillUpgrade_3					0.105766	9	0.2	0.105766	3	15	60														7239	8	3	260000	104331	6	112067	6	113033	1	0	0			5								
723909	Candace_SkillUpgrade_3					0.112377	9	0.2	0.112377	3	15	60														7239	9	3	450000	104331	12	112067	9	113033	2	0	0			6								
723910	Candace_SkillUpgrade_3					0.118987	9	0.2	0.118987	3	15	60														7239	10	3	700000	104331	16	112067	12	113033	2	104319	1			6								
723911	Candace_SkillUpgrade_3					0.125598	9	0.2	0.125598	3	15	60														7239	11	3	0	0	0	0	0	0	0	0	0			6								
723912	Candace_SkillUpgrade_3					0.132208	9	0.2	0.132208	3	15	60														7239	12	3	0	0	0	0	0	0	0	0	0			6								
723913	Candace_SkillUpgrade_3					0.140471	9	0.2	0.140471	3	15	60														7239	13	3	0	0	0	0	0	0	0	0	0			6								
723914	Candace_SkillUpgrade_3					0.148734	9	0.2	0.148734	3	15	60														7239	14	3	0	0	0	0	0	0	0	0	0			6								
723915	Candace_SkillUpgrade_3					0.156997	9	0.2	0.156997	3	15	60														7239	15	3	0	0	0	0	0	0	0	0	0			6								
732101	Nahida_PermanentSkill_1					0.25	250																			7321	1	2	0	0	0	0	0	0	0	0	0			1								
732201	Nahida_PermanentSkill_2					200	800	0.001	0.0003																	7322	1	2	0	0	0	0	0	0	0	0	0			4								
732301																										7323	1	2	0	0	0	0	0	0	0	0	0			0								
733101	Nahida_SkillUpgrade_1					0.403048	0.369744	0.458744	0.584064	1.32	50	0.568288	1.136335	1.419344												7331	1	3	0	0	0	0	0	0	0	0	0			0								
733102	Nahida_SkillUpgrade_1					0.433277	0.397475	0.49315	0.627869	1.419	50	0.614544	1.228828	1.534872												7331	2	3	12500	104332	3	112059	6	0	0	0	0			2								
733103	Nahida_SkillUpgrade_1					0.463505	0.425206	0.527556	0.671674	1.518	50	0.6608	1.32132	1.6504												7331	3	3	17500	104333	2	112060	3	0	0	0	0			3								
733104	Nahida_SkillUpgrade_1					0.50381	0.46218	0.57343	0.73008	1.65	50	0.72688	1.453452	1.81544												7331	4	3	25000	104333	4	112060	4	0	0	0	0			3								
733105	Nahida_SkillUpgrade_1					0.534039	0.489911	0.607836	0.773885	1.749	50	0.773136	1.545944	1.930968												7331	5	3	30000	104333	6	112060	6	0	0	0	0			4								
733106	Nahida_SkillUpgrade_1					0.564267	0.517642	0.642242	0.81769	1.848	50	0.826	1.65165	2.063												7331	6	3	37500	104333	9	112060	9	0	0	0	0			4								
733107	Nahida_SkillUpgrade_1					0.604572	0.554616	0.688116	0.876096	1.98	50	0.898688	1.796995	2.244544												7331	7	3	120000	104334	4	112061	4	113041	1	0	0			5								
733108	Nahida_SkillUpgrade_1					0.644877	0.59159	0.73399	0.934502	2.112	50	0.971376	1.94234	2.426088												7331	8	3	260000	104334	6	112061	6	113041	1	0	0			5								
733109	Nahida_SkillUpgrade_1					0.685182	0.628565	0.779865	0.992909	2.244	50	1.044064	2.087686	2.607632												7331	9	3	450000	104334	12	112061	9	113041	2	0	0			6								
733110	Nahida_SkillUpgrade_1					0.725486	0.665539	0.825739	1.051315	2.376	50	1.12336	2.246244	2.80568												7331	10	3	700000	104334	16	112061	12	113041	2	104319	1			6								
733111	Nahida_SkillUpgrade_1					0.765791	0.702514	0.871614	1.109722	2.508	50	1.202656	2.404802	3.003728												7331	11	3	0	0	0	0	0	0	0	0	0			6								
733112	Nahida_SkillUpgrade_1					0.806096	0.739488	0.917488	1.168128	2.64	50	1.281952	2.563361	3.201776												7331	12	3	0	0	0	0	0	0	0	0	0			6								
733113	Nahida_SkillUpgrade_1					0.856477	0.785706	0.974831	1.241136	2.805	50	1.361248	2.721919	3.399824												7331	13	3	0	0	0	0	0	0	0	0	0			6								
733114	Nahida_SkillUpgrade_1					0.906858	0.831924	1.032174	1.314144	2.97	50	1.440544	2.880478	3.597872												7331	14	3	0	0	0	0	0	0	0	0	0			6								
733115	Nahida_SkillUpgrade_1					0.957239	0.878142	1.089517	1.387152	3.135	50	1.51984	3.039036	3.79592												7331	15	3	0	0	0	0	0	0	0	0	0			6								
733201	Nahida_SkillUpgrade_2					0.984	1.304	1.032	2.064	2.5	25	5	6													7332	1	3	0	0	0	0	0	0	0	0	0			0								
733202	Nahida_SkillUpgrade_2					1.0578	1.4018	1.1094	2.2188	2.5	25	5	6													7332	2	3	12500	104332	3	112059	6	0	0	0	0			2								
733203	Nahida_SkillUpgrade_2					1.1316	1.4996	1.1868	2.3736	2.5	25	5	6													7332	3	3	17500	104333	2	112060	3	0	0	0	0			3								
733204	Nahida_SkillUpgrade_2					1.23	1.63	1.29	2.58	2.5	25	5	6													7332	4	3	25000	104333	4	112060	4	0	0	0	0			3								
733205	Nahida_SkillUpgrade_2					1.3038	1.7278	1.3674	2.7348	2.5	25	5	6													7332	5	3	30000	104333	6	112060	6	0	0	0	0			4								
733206	Nahida_SkillUpgrade_2					1.3776	1.8256	1.4448	2.8896	2.5	25	5	6													7332	6	3	37500	104333	9	112060	9	0	0	0	0			4								
733207	Nahida_SkillUpgrade_2					1.476	1.956	1.548	3.096	2.5	25	5	6													7332	7	3	120000	104334	4	112061	4	113041	1	0	0			5								
733208	Nahida_SkillUpgrade_2					1.5744	2.0864	1.6512	3.3024	2.5	25	5	6													7332	8	3	260000	104334	6	112061	6	113041	1	0	0			5								
733209	Nahida_SkillUpgrade_2					1.6728	2.2168	1.7544	3.5088	2.5	25	5	6													7332	9	3	450000	104334	12	112061	9	113041	2	0	0			6								
733210	Nahida_SkillUpgrade_2					1.7712	2.3472	1.8576	3.7152	2.5	25	5	6													7332	10	3	700000	104334	16	112061	12	113041	2	104319	1			6								
733211	Nahida_SkillUpgrade_2					1.8696	2.4776	1.9608	3.9216	2.5	25	5	6													7332	11	3	0	0	0	0	0	0	0	0	0			6								
733212	Nahida_SkillUpgrade_2					1.968	2.608	2.064	4.128	2.5	25	5	6													7332	12	3	0	0	0	0	0	0	0	0	0			6								
733213	Nahida_SkillUpgrade_2					2.091	2.771	2.193	4.386	2.5	25	5	6													7332	13	3	0	0	0	0	0	0	0	0	0			6								
733214	Nahida_SkillUpgrade_2					2.214	2.934	2.322	4.644	2.5	25	5	6													7332	14	3	0	0	0	0	0	0	0	0	0			6								
733215	Nahida_SkillUpgrade_2					2.337	3.097	2.451	4.902	2.5	25	5	6													7332	15	3	0	0	0	0	0	0	0	0	0			6								
733901	Nahida_SkillUpgrade_3					0.1488	0.2232	0.248	0.372	3.344	5.016	15	13.5	50												7339	1	3	0	0	0	0	0	0	0	0	0			0								
733902	Nahida_SkillUpgrade_3					0.15996	0.23994	0.2666	0.3999	3.5948	5.3922	15	13.5	50												7339	2	3	12500	104332	3	112059	6	0	0	0	0			2								
733903	Nahida_SkillUpgrade_3					0.17112	0.25668	0.2852	0.4278	3.8456	5.7684	15	13.5	50												7339	3	3	17500	104333	2	112060	3	0	0	0	0			3								
733904	Nahida_SkillUpgrade_3					0.186	0.279	0.31	0.465	4.18	6.27	15	13.5	50												7339	4	3	25000	104333	4	112060	4	0	0	0	0			3								
733905	Nahida_SkillUpgrade_3					0.19716	0.29574	0.3286	0.4929	4.4308	6.6462	15	13.5	50												7339	5	3	30000	104333	6	112060	6	0	0	0	0			4								
733906	Nahida_SkillUpgrade_3					0.20832	0.31248	0.3472	0.5208	4.6816	7.0224	15	13.5	50												7339	6	3	37500	104333	9	112060	9	0	0	0	0			4								
733907	Nahida_SkillUpgrade_3					0.2232	0.3348	0.372	0.558	5.016	7.524	15	13.5	50												7339	7	3	120000	104334	4	112061	4	113041	1	0	0			5								
733908	Nahida_SkillUpgrade_3					0.23808	0.35712	0.3968	0.5952	5.3504	8.0256	15	13.5	50												7339	8	3	260000	104334	6	112061	6	113041	1	0	0			5								
733909	Nahida_SkillUpgrade_3					0.25296	0.37944	0.4216	0.6324	5.6848	8.5272	15	13.5	50												7339	9	3	450000	104334	12	112061	9	113041	2	0	0			6								
733910	Nahida_SkillUpgrade_3					0.26784	0.40176	0.4464	0.6696	6.0192	9.0288	15	13.5	50												7339	10	3	700000	104334	16	112061	12	113041	2	104319	1			6								
733911	Nahida_SkillUpgrade_3					0.28272	0.42408	0.4712	0.7068	6.3536	9.5304	15	13.5	50												7339	11	3	0	0	0	0	0	0	0	0	0			6								
733912	Nahida_SkillUpgrade_3					0.2976	0.4464	0.496	0.744	6.688	10.032	15	13.5	50												7339	12	3	0	0	0	0	0	0	0	0	0			6								
733913	Nahida_SkillUpgrade_3					0.3162	0.4743	0.527	0.7905	7.106	10.659	15	13.5	50												7339	13	3	0	0	0	0	0	0	0	0	0			6								
733914	Nahida_SkillUpgrade_3					0.3348	0.5022	0.558	0.837	7.524	11.286	15	13.5	50												7339	14	3	0	0	0	0	0	0	0	0	0			6								
733915	Nahida_SkillUpgrade_3					0.3534	0.5301	0.589	0.8835	7.942	11.913	15	13.5	50												7339	15	3	0	0	0	0	0	0	0	0	0			6								
742101	Layla_PermanentSkill_1					0.06																				7421	1	2	0	0	0	0	0	0	0	0	0			1								
742201	Layla_PermanentSkill_2					0.015																				7422	1	2	0	0	0	0	0	0	0	0	0			4								
742301																										7423	1	2	0	0	0	0	0	0	0	0	0			0	2	1000	3	1				
743101	Layla_SkillUpgrade_1					0.512173	0.484834	0.729736	0.4773	0.52546	20	0.639324	1.278377	1.596762												7431	1	3	0	0	0	0	0	0	0	0	0			0								
743102	Layla_SkillUpgrade_1					0.553862	0.524297	0.789133	0.51615	0.56823	20	0.691362	1.382431	1.726731												7431	2	3	12500	104332	3	112008	6	0	0	0	0			2								
743103	Layla_SkillUpgrade_1					0.59555	0.56376	0.84853	0.555	0.611	20	0.7434	1.486485	1.8567												7431	3	3	17500	104333	2	112009	3	0	0	0	0			3								
743104	Layla_SkillUpgrade_1					0.655105	0.620136	0.933383	0.6105	0.6721	20	0.81774	1.635134	2.04237												7431	4	3	25000	104333	4	112009	4	0	0	0	0			3								
743105	Layla_SkillUpgrade_1					0.696793	0.659599	0.99278	0.64935	0.71487	20	0.869778	1.739187	2.172339												7431	5	3	30000	104333	6	112009	6	0	0	0	0			4								
743106	Layla_SkillUpgrade_1					0.744438	0.7047	1.060663	0.69375	0.76375	20	0.92925	1.858106	2.320875												7431	6	3	37500	104333	9	112009	9	0	0	0	0			4								
743107	Layla_SkillUpgrade_1					0.809948	0.766714	1.154001	0.7548	0.83096	20	1.011024	2.02162	2.525112												7431	7	3	120000	104334	4	112010	4	113042	1	0	0			5								
743108	Layla_SkillUpgrade_1					0.875459	0.828727	1.247339	0.81585	0.89817	20	1.092798	2.185133	2.729349												7431	8	3	260000	104334	6	112010	6	113042	1	0	0			5								
743109	Layla_SkillUpgrade_1					0.940969	0.890741	1.340677	0.8769	0.96538	20	1.174572	2.348646	2.933586												7431	9	3	450000	104334	12	112010	9	113042	2	0	0			6								
743110	Layla_SkillUpgrade_1					1.012435	0.958392	1.442501	0.9435	1.0387	20	1.26378	2.527025	3.15639												7431	10	3	700000	104334	16	112010	12	113042	2	104319	1			6								
743111	Layla_SkillUpgrade_1					1.083901	1.026043	1.544325	1.0101	1.11202	20	1.352988	2.705403	3.379194												7431	11	3	0	0	0	0	0	0	0	0	0			6								
743112	Layla_SkillUpgrade_1					1.155367	1.093694	1.646148	1.0767	1.18534	20	1.442196	2.883781	3.601998												7431	12	3	0	0	0	0	0	0	0	0	0			6								
743113	Layla_SkillUpgrade_1					1.226833	1.161346	1.747972	1.1433	1.25866	20	1.531404	3.062159	3.824802												7431	13	3	0	0	0	0	0	0	0	0	0			6								
743114	Layla_SkillUpgrade_1					1.298299	1.228997	1.849795	1.2099	1.33198	20	1.620612	3.240537	4.047606												7431	14	3	0	0	0	0	0	0	0	0	0			6								
743115	Layla_SkillUpgrade_1					1.369765	1.296648	1.951619	1.2765	1.4053	20	1.70982	3.418915	4.27041												7431	15	3	0	0	0	0	0	0	0	0	0			6								
743201	Layla_SkillUpgrade_2					0.128	0.1472	0.108	1040.006919	12	12															7432	1	3	0	0	0	0	0	0	0	0	0			0								
743202	Layla_SkillUpgrade_2					0.1376	0.15824	0.1161	1144.022067	12	12															7432	2	3	12500	104332	3	112008	6	0	0	0	0			2								
743203	Layla_SkillUpgrade_2					0.1472	0.16928	0.1242	1256.705144	12	12															7432	3	3	17500	104333	2	112009	3	0	0	0	0			3								
743204	Layla_SkillUpgrade_2					0.16	0.184	0.135	1378.05615	12	12															7432	4	3	25000	104333	4	112009	4	0	0	0	0			3								
743205	Layla_SkillUpgrade_2					0.1696	0.19504	0.1431	1508.075085	12	12															7432	5	3	30000	104333	6	112009	6	0	0	0	0			4								
743206	Layla_SkillUpgrade_2					0.1792	0.20608	0.1512	1646.761949	12	12															7432	6	3	37500	104333	9	112009	9	0	0	0	0			4								
743207	Layla_SkillUpgrade_2					0.192	0.2208	0.162	1794.116742	12	12															7432	7	3	120000	104334	4	112010	4	113042	1	0	0			5								
743208	Layla_SkillUpgrade_2					0.2048	0.23552	0.1728	1950.139464	12	12															7432	8	3	260000	104334	6	112010	6	113042	1	0	0			5								
743209	Layla_SkillUpgrade_2					0.2176	0.25024	0.1836	2114.830115	12	12															7432	9	3	450000	104334	12	112010	9	113042	2	0	0			6								
743210	Layla_SkillUpgrade_2					0.2304	0.26496	0.1944	2288.188695	12	12															7432	10	3	700000	104334	16	112010	12	113042	2	104319	1			6								
743211	Layla_SkillUpgrade_2					0.2432	0.27968	0.2052	2470.215204	12	12															7432	11	3	0	0	0	0	0	0	0	0	0			6								
743212	Layla_SkillUpgrade_2					0.256	0.2944	0.216	2660.909642	12	12															7432	12	3	0	0	0	0	0	0	0	0	0			6								
743213	Layla_SkillUpgrade_2					0.272	0.3128	0.2295	2860.272009	12	12															7432	13	3	0	0	0	0	0	0	0	0	0			6								
743214	Layla_SkillUpgrade_2					0.288	0.3312	0.243	3068.302305	12	12															7432	14	3	0	0	0	0	0	0	0	0	0			6								
743215	Layla_SkillUpgrade_2					0.304	0.3496	0.2565	3285.00053	12	12															7432	15	3	0	0	0	0	0	0	0	0	0			6								
743901	Layla_SkillUpgrade_3					0.046488	12	12	40																	7439	1	3	0	0	0	0	0	0	0	0	0			0								
743902	Layla_SkillUpgrade_3					0.049975	12	12	40																	7439	2	3	12500	104332	3	112008	6	0	0	0	0			2								
743903	Layla_SkillUpgrade_3					0.053461	12	12	40																	7439	3	3	17500	104333	2	112009	3	0	0	0	0			3								
743904	Layla_SkillUpgrade_3					0.05811	12	12	40																	7439	4	3	25000	104333	4	112009	4	0	0	0	0			3								
743905	Layla_SkillUpgrade_3					0.061597	12	12	40																	7439	5	3	30000	104333	6	112009	6	0	0	0	0			4								
743906	Layla_SkillUpgrade_3					0.065083	12	12	40																	7439	6	3	37500	104333	9	112009	9	0	0	0	0			4								
743907	Layla_SkillUpgrade_3					0.069732	12	12	40																	7439	7	3	120000	104334	4	112010	4	113042	1	0	0			5								
743908	Layla_SkillUpgrade_3					0.074381	12	12	40																	7439	8	3	260000	104334	6	112010	6	113042	1	0	0			5								
743909	Layla_SkillUpgrade_3					0.07903	12	12	40																	7439	9	3	450000	104334	12	112010	9	113042	2	0	0			6								
743910	Layla_SkillUpgrade_3					0.083678	12	12	40																	7439	10	3	700000	104334	16	112010	12	113042	2	104319	1			6								
743911	Layla_SkillUpgrade_3					0.088327	12	12	40																	7439	11	3	0	0	0	0	0	0	0	0	0			6								
743912	Layla_SkillUpgrade_3					0.092976	12	12	40																	7439	12	3	0	0	0	0	0	0	0	0	0			6								
743913	Layla_SkillUpgrade_3					0.098787	12	12	40																	7439	13	3	0	0	0	0	0	0	0	0	0			6								
743914	Layla_SkillUpgrade_3					0.104598	12	12	40																	7439	14	3	0	0	0	0	0	0	0	0	0			6								
743915	Layla_SkillUpgrade_3					0.110409	12	12	40																	7439	15	3	0	0	0	0	0	0	0	0	0			6								
752101	Wanderer_PermanentSkill_1					0.2	20	0.15	0.5																	7521	1	2	0	0	0	0	0	0	0	0	0			1								
752201	Wanderer_PermanentSkill_2					0.1	0.15	0.35																		7522	1	2	0	0	0	0	0	0	0	0	0			4								
752301																										7523	1	2	0	0	0	0	0	0	0	0	0			0	501	10,12	0.5					
753101	Wanderer_SkillUpgrade_1					0.86	0.946	0.516	0.516	1.29	20	0.639324	1.278377	1.596762												7531	1	3	0	0	0	0	0	0	0	0	0			0								
