掉落ID,最小等级,最大等级,随机方式,掉落层级,子掉落1ID,子掉落1数量区间,子掉落1权重,子掉落2ID,子掉落2数量区间,子掉落2权重,子掉落3ID,子掉落3数量区间,子掉落3权重,子掉落4ID,子掉落4数量区间,子掉落4权重,子掉落5ID,子掉落5数量区间,子掉落5权重,子掉落6ID,子掉落6数量区间,子掉落6权重,子掉落7ID,子掉落7数量区间,子掉落7权重,子掉落8ID,子掉落8数量区间,子掉落8权重,子掉落9ID,子掉落9数量区间,子掉落9权重,子掉落10ID,子掉落10数量区间,子掉落10权重,子掉落11ID,子掉落11数量区间,子掉落11权重,子掉落12ID,子掉落12数量区间,子掉落12权重,子掉落13ID,子掉落13数量区间,子掉落13权重,子掉落14ID,子掉落14数量区间,子掉落14权重,子掉落15ID,子掉落15数量区间,子掉落15权重,子掉落16ID,子掉落16数量区间,子掉落16权重,子掉落17ID,子掉落17数量区间,子掉落17权重,子掉落18ID,子掉落18数量区间,子掉落18权重,子掉落19ID,子掉落19数量区间,子掉落19权重,子掉落20ID,子掉落20数量区间,子掉落20权重,子掉落21ID,子掉落21数量区间,子掉落21权重,子掉落22ID,子掉落22数量区间,子掉落22权重,子掉落23ID,子掉落23数量区间,子掉落23权重,子掉落24ID,子掉落24数量区间,子掉落24权重,子掉落25ID,子掉落25数量区间,子掉落25权重,子掉落26ID,子掉落26数量区间,子掉落26权重,子掉落27ID,子掉落27数量区间,子掉落27权重,子掉落28ID,子掉落28数量区间,子掉落28权重,子掉落29ID,子掉落29数量区间,子掉落29权重,子掉落30ID,子掉落30数量区间,子掉落30权重,节点类型,是否掉落地面,产出来源类型,每日产出次数上限,历史产出次数上限,活动产出次数上限
451001913,,,0,1,540050,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451001914,,,0,1,540055,1,6600,540056,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451001915,,,0,1,540061,1,6600,540062,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451001916,,,0,1,540067,1,6600,540068,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451001917,,,0,1,540073,1,6600,540074,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002000,,,1,0,102,300,10000,202,9000,10000,105,70,10000,101,400,10000,510200,2.4,10000,113021,1,3300,500010,1,1200,451002011,1.02,10000,451002012,5.1372,10000,451002015,4.1,10000,451002016,2.87,10000,451002017,1.23,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,,
451002011,,,0,1,104152,1,3333,104142,1,3333,104122,1,3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002012,,,0,1,104151,1,12779,104152,1,3408,104153,1,852,104154,1,85,104141,1,12779,104142,1,3408,104143,1,852,104144,1,85,104121,1,12779,104122,1,3408,104123,1,852,104124,1,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002013,,,0,1,540050,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002014,,,0,1,540055,1,6600,540056,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002015,,,0,1,540061,1,6600,540062,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002016,,,0,1,540067,1,6600,540068,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002017,,,0,1,540073,1,6600,540074,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002100,,,1,0,102,300,10000,202,9000,10000,105,70,10000,101,400,10000,510200,2.4,10000,113021,1,3300,500010,1,1200,451002111,1.02,10000,451002112,5.1372,10000,451002115,4.1,10000,451002116,2.87,10000,451002117,1.23,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,,
451002111,,,0,1,104152,1,3333,104142,1,3333,104122,1,3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002112,,,0,1,104151,1,12779,104152,1,3408,104153,1,852,104154,1,85,104141,1,12779,104142,1,3408,104143,1,852,104144,1,85,104121,1,12779,104122,1,3408,104123,1,852,104124,1,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002113,,,0,1,540050,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002114,,,0,1,540055,1,6600,540056,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002115,,,0,1,540061,1,6600,540062,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002116,,,0,1,540067,1,6600,540068,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002117,,,0,1,540073,1,6600,540074,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002200,,,1,0,102,300,10000,202,9000,10000,105,70,10000,101,400,10000,510200,2.4,10000,113021,1,3300,500010,1,1200,451002211,1.02,10000,451002212,5.1372,10000,451002215,4.1,10000,451002216,2.87,10000,451002217,1.23,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,,
451002211,,,0,1,104152,1,3333,104142,1,3333,104122,1,3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002212,,,0,1,104151,1,12779,104152,1,3408,104153,1,852,104154,1,85,104141,1,12779,104142,1,3408,104143,1,852,104144,1,85,104121,1,12779,104122,1,3408,104123,1,852,104124,1,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002213,,,0,1,540050,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002214,,,0,1,540055,1,6600,540056,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002215,,,0,1,540061,1,6600,540062,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002216,,,0,1,540067,1,6600,540068,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002217,,,0,1,540073,1,6600,540074,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002300,,,1,0,102,300,10000,202,9000,10000,105,70,10000,101,400,10000,510200,2.4,10000,113021,1,3300,500010,1,1200,451002311,1.02,10000,451002312,5.1372,10000,451002315,4.1,10000,451002316,2.87,10000,451002317,1.23,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,,
451002311,,,0,1,104152,1,3333,104142,1,3333,104122,1,3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002312,,,0,1,104151,1,12779,104152,1,3408,104153,1,852,104154,1,85,104141,1,12779,104142,1,3408,104143,1,852,104144,1,85,104121,1,12779,104122,1,3408,104123,1,852,104124,1,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002313,,,0,1,540050,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002314,,,0,1,540055,1,6600,540056,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002315,,,0,1,540061,1,6600,540062,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002316,,,0,1,540067,1,6600,540068,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002317,,,0,1,540073,1,6600,540074,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002400,,,1,0,102,300,10000,202,9000,10000,105,70,10000,101,400,10000,510200,2.4,10000,113021,1,3300,500010,1,1200,451002411,1.02,10000,451002412,5.1372,10000,451002415,4.1,10000,451002416,2.87,10000,451002417,1.23,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,,
451002411,,,0,1,104152,1,3333,104142,1,3333,104122,1,3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002412,,,0,1,104151,1,12779,104152,1,3408,104153,1,852,104154,1,85,104141,1,12779,104142,1,3408,104143,1,852,104144,1,85,104121,1,12779,104122,1,3408,104123,1,852,104124,1,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002413,,,0,1,540050,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002414,,,0,1,540055,1,6600,540056,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002415,,,0,1,540061,1,6600,540062,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002416,,,0,1,540067,1,6600,540068,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
451002417,,,0,1,540073,1,6600,540074,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000000,,,1,0,102,300,10000,202,3650,10000,105,35,10000,101,200,10000,113021,1,3300,500010,1,1200,452000012,2.0079,10000,452000013,5.412,10000,452000014,2.788,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,,
452000011,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000012,,,0,1,104161,1,6693,104171,1,6693,104111,1,6693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000013,,,0,1,540050,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000014,,,0,1,540055,1,6600,540056,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000015,,,0,1,540061,1,6600,540062,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000016,,,0,1,540067,1,6600,540068,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000017,,,0,1,540073,1,6600,540074,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000100,,,1,0,102,300,10000,202,4050,10000,105,35,10000,101,209,10000,113021,1,3300,500010,1,1200,452000112,2.1432,10000,452000113,2.788,10000,452000114,4.592,10000,452000115,1,8200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,,
452000111,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000112,,,0,1,104161,1,7144,104171,1,7144,104111,1,7144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000113,,,0,1,540050,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000114,,,0,1,540055,1,6600,540056,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000115,,,0,1,540061,1,6600,540062,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000116,,,0,1,540067,1,6600,540068,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000117,,,0,1,540073,1,6600,540074,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000200,,,1,0,102,300,10000,202,4450,10000,105,40,10000,101,220,10000,113021,1,3300,500010,1,1200,452000212,2.3124,10000,452000213,2.788,10000,452000214,4.592,10000,452000215,1,8200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,,
452000211,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000212,,,0,1,104161,1,7708,104171,1,7708,104111,1,7708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000213,,,0,1,540050,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000214,,,0,1,540055,1,6600,540056,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000215,,,0,1,540061,1,6600,540062,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000216,,,0,1,540067,1,6600,540068,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000217,,,0,1,540073,1,6600,540074,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000300,,,1,0,102,300,10000,202,4750,10000,105,45,10000,101,231,10000,113021,1,3300,500010,1,1200,452000312,2.4816,10000,452000314,5.74,10000,452000315,2.46,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,,
452000311,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000312,,,0,1,104161,1,8272,104171,1,8272,104111,1,8272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000313,,,0,1,540050,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000314,,,0,1,540055,1,6600,540056,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000315,,,0,1,540061,1,6600,540062,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000316,,,0,1,540067,1,6600,540068,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000317,,,0,1,540073,1,6600,540074,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000400,,,1,0,102,300,10000,202,5175,10000,105,45,10000,101,243,10000,113021,1,3300,500010,1,1200,452000412,2.6508,10000,452000414,2.788,10000,452000415,5.412,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,,
452000411,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000412,,,0,1,104161,1,8836,104171,1,8836,104111,1,8836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000413,,,0,1,540050,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000414,,,0,1,540055,1,6600,540056,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000415,,,0,1,540061,1,6600,540062,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000416,,,0,1,540067,1,6600,540068,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000417,,,0,1,540073,1,6600,540074,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000500,,,1,0,102,300,10000,202,5475,10000,105,50,10000,101,254,10000,113021,1,3300,500010,1,1200,452000512,2.82,10000,452000514,2.788,10000,452000515,5.412,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,,
452000511,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000512,,,0,1,104161,1,9400,104171,1,9400,104111,1,9400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000513,,,0,1,540050,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000514,,,0,1,540055,1,6600,540056,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000515,,,0,1,540061,1,6600,540062,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000516,,,0,1,540067,1,6600,540068,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000517,,,0,1,540073,1,6600,540074,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000600,,,1,0,102,300,10000,202,5875,10000,105,50,10000,101,265,10000,113021,1,3300,500010,1,1200,452000612,2.9892,10000,452000615,7.38,10000,452000616,1,8200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,,
452000611,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000612,,,0,1,104161,1,9964,104171,1,9964,104111,1,9964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000613,,,0,1,540050,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000614,,,0,1,540055,1,6600,540056,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000615,,,0,1,540061,1,6600,540062,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000616,,,0,1,540067,1,6600,540068,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000617,,,0,1,540073,1,6600,540074,1,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0,
452000700,,,1,0,102,300,10000,202,6075,10000,105,55,10000,101,276,10000,113021,1,3300,500010,1,1200,452000712,3.1584,10000,452000715,6.56,10000,452000716,1.64,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,,
